Item_Identifier,Item_Weight,Item_Visibility,Item_MRP,Outlet_Identifier,Item_Outlet_Sales,visibility_ratio,Item_MeanPrice_Ratio,specific_price,Item_Fat_Content_0,Item_Fat_Content_1,Item_Fat_Content_2,Outlet_Size_0,Outlet_Size_1,Outlet_Size_2,Outlet_Location_Type_0,Outlet_Location_Type_1,Outlet_Location_Type_2,Outlet_Type_0,Outlet_Type_1,Outlet_Type_2,Outlet_Type_3,Item_Type_combined_0,Item_Type_combined_1,Item_Type_combined_2,Outlet_0,Outlet_1,Outlet_2,Outlet_3,Outlet_4,Outlet_5,Outlet_6,Outlet_7,Outlet_8,Outlet_9
FDD03,0.520690681750521,0.23469136165447385,0.8541653933133672,OUT046,699.09,0.9990697472460142,0.9988723863526531,0.32180758899087225,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDS52,0.2581125334921108,0.00594423154629733,0.3018339683121787,OUT017,2732.4432,0.8796765744587313,1.0107588864453825,0.2003011104778377,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDW39,0.12712116701399223,0.18795440191185014,0.6182002933806002,OUT019,176.437,2.2590030521565168,1.001868555606516,0.5044226904126045,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDX34,0.09764810955641562,0.20954074495965025,0.38378783557103957,OUT027,4097.3332,0.9942317071612333,1.0044358322818003,0.3658697340122329,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDV11,0.27061625483774926,0.230340632203592,0.602361476139057,OUT045,3151.8972,1.0,0.988937604664534,0.3533845042368136,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDD17,0.1753498064900268,0.08959828826297943,0.8820119321693187,OUT049,5942.265,0.9600513321983414,1.005128838956979,0.6150520661079241,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDZ16,0.7320631140220304,0.48392085063478196,0.6840360545742247,OUT017,4843.695,0.9643770890741937,0.9918568370099542,0.1983148342349985,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDZ46,0.1744566835367669,0.20176315686176413,0.3299377245346319,OUT035,2542.0244,0.9988808423019978,0.9868745971859137,0.262366334108592,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
DRA12,0.41947008038106576,0.11576639715531473,0.4627595094024408,OUT017,2552.6772,1.178594921346777,0.9903539897545257,0.21206355412591646,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
FDY58,0.4224471568919321,0.11239122119044229,0.8309878165556304,OUT018,1141.847,0.8782920723575603,0.9940463005199854,0.36270163260042326,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
NCF19,0.5028282226853229,0.09769407780552851,0.06881795462108403,OUT017,680.4476,0.8796766231887589,0.9783743259998269,0.040091739761870214,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
DRJ13,0.48198868710925874,0.1830054653977441,0.54231183233842,OUT045,2085.9514,0.9315179229166382,0.9935453431316413,0.2217923527337868,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
FDB14,0.9345043167609408,0.51833639172917,0.2598574523426306,OUT010,186.424,1.7289048798428783,0.9961236971315359,0.05871857679524679,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDJ38,0.24084548972908598,0.11275062131281915,0.6742957507351492,OUT035,3036.048,1.0268322866030557,1.000818724462376,0.4160708218979496,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDW11,0.4790116105983923,0.14002783419856613,0.1334024339723869,OUT017,866.8716,0.9348909916042781,1.0198744441027645,0.06705507509255762,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDL40,0.782673414706758,0.02474094815145486,0.27059182065752574,OUT035,868.8689999999999,1.1524417273242413,0.9868135519307245,0.07503674412587372,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
DRI49,0.5713009824352486,0.5539519559135356,0.21705410563059854,OUT046,1137.1864,0.9990697492376226,1.0054893043953468,0.08432023773470959,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
FDV38,0.8749627865436143,0.30409445648116434,0.09128075572669425,OUT017,928.1252,0.8796766148142436,0.968982630272953,0.02152412111936547,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
DRG23,0.25751711818993755,0.25594251826994485,0.5113710449646518,OUT013,762.341,1.0363413496738674,0.9956991247645999,0.31381314194030685,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
NCP30,0.9493896993152724,0.09008308235810246,0.03816749179960477,OUT045,707.0796,1.0010958955480702,1.015120129428308,0.005682855916138964,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
FDY25,0.4432866924679964,0.09308405906416319,0.6337377503412587,OUT027,7968.2944,1.1363659495637664,0.9974455995550648,0.2722318558541361,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
NCH54,0.5325989877939863,0.21271848929971945,0.5475504078126168,OUT046,1438.128,0.862651744964282,1.0028501356942652,0.20752749830166192,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
NCR53,0.45221792200059546,0.4333643867879147,0.8198289971408975,OUT027,6976.2524,0.954309088738357,0.9978659116736409,0.34195442105327134,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
FDS52,0.2581125334921108,0.017205167537030552,0.2988628106133149,OUT010,101.2016,1.464116661542459,1.0038495098290818,0.19869710531474066,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDG02,0.19648704971717773,0.02380527452059434,0.6673593708616018,OUT018,952.0939999999999,0.926046942176665,0.9915262616928822,0.45455206485519595,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
NCO26,0.15957130098243527,0.22560733953427511,0.3597613566136273,OUT046,1969.4364,0.9296326048503732,0.9972310880449077,0.29240252382288123,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
FDH35,0.8154212563262877,0.17358176507486925,0.5694546312708405,OUT027,5262.4832,1.0319385007878608,1.0046553257533837,0.15033454964595466,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDB51,0.14081571896397738,0.10762196780487428,0.12434379859965097,OUT045,1314.2892,1.001095885421211,0.9736832377894242,0.144003097515734,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDX44,0.28252456088121464,0.12202247578438577,0.2526638551025814,OUT017,535.3032,0.9275067689403469,1.0188219503329865,0.16458181960502166,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
NCN07,0.8303066388806193,0.16391349570718827,0.4280096978587291,OUT010,263.6568,1.4641166640747971,1.0062448403910182,0.11114466666817052,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
NCC31,0.20631140220303656,0.05015761064909775,0.5233787665790599,OUT035,1402.1748,0.9583206892729483,0.9914703784843183,0.3583325551617884,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
NCX54,0.2762727002083954,0.13779180998487606,0.31355136537429795,OUT017,1693.7952,0.9348909809950855,0.993804862405994,0.19863374405804246,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
NCO55,0.4909199166418577,0.2698361211915968,0.31538329632119744,OUT045,2143.876,0.8765027636722214,0.9845226929022561,0.1337041770041794,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
NCC30,0.7171777314676988,0.07403378987350541,0.6211604153508683,OUT049,2676.5159999999996,0.9310779320436928,0.9996248381176476,0.18364033590425757,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
FDI16,0.5623697529026497,0.42507306915833176,0.09241998247865857,OUT035,905.488,1.0,0.995684317183923,0.042865803941354426,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDP16,0.8362607919023519,0.11015843265230726,0.9129527195430869,OUT049,7370.406,0.9310779430846443,1.002577177654079,0.23549192649256837,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDB11,0.6814528133373028,0.1762899054465409,0.830015823537002,OUT035,6301.1312,0.9294568219899721,1.006904838891367,0.2544628590879022,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
NCB06,0.7767192616850254,0.2424195464358695,0.5492482122119675,OUT035,1597.92,0.929456818503636,1.0025649415470619,0.15164503558713827,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
FDA45,0.9940458469782674,0.46726603425783036,0.6237181576784901,OUT035,529.311,1.1423485111787088,1.0078456540730958,0.13651755455928988,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
NCO26,0.15957130098243527,0.22556259731463557,0.3661281231111926,OUT035,1969.4364,0.9294568161541141,1.0101208505944759,0.29662592373400753,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
DRJ25,0.5980946710330455,0.4551634562618096,0.08098187424023254,OUT017,1034.6532,0.9348909874937066,1.0220958201021457,0.03593277318798322,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
FDR28,0.5534385233700505,0.06904604680338498,0.552766911829622,OUT018,1794.3310000000001,0.9334195337935713,0.9891806484670203,0.20322282035899988,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDI04,0.5415302173265852,0.21438197442400123,0.7060854403085929,OUT018,2768.3964,0.8782920695301611,0.9978290788327108,0.26061050836321215,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
DRK12,0.2944328669246799,0.1173241271026311,0.0,OUT027,898.83,1.118510677614236,0.9680313499020317,0.03274960146575024,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
FDX20,0.16731169991068773,0.12002341015882056,0.8271787923856868,OUT046,3169.208,0.9222899096810624,0.996865738010958,0.5912239086775957,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
NCI18,0.8213754093480203,0.0323458509234067,0.8161540995185027,OUT018,3589.9936,1.0031395315671328,1.0003355710703734,0.21385103106776676,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
FDB36,0.054182792497767196,0.08240300746960783,0.4298526645342243,OUT018,262.3252,1.0,1.010192409836228,0.4597833884277929,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDN13,0.8362607919023519,0.4597789858112086,0.2909434019925433,OUT017,1910.1802,0.9275067616421127,1.0017838782449582,0.07499535269517302,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
DRD24,0.5534385233700505,0.08433868687296278,0.46530621600146693,OUT017,1701.7848,0.8796766065967719,0.9918353212449165,0.1729156790148377,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
FDQ28,0.5623697529026497,0.17487449596502636,0.5232446400315113,OUT013,2471.4496,0.9581548452467621,1.0014253726701638,0.19055690743243625,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDM22,0.5623697529026497,0.118061063755277,0.09963565117589931,OUT013,1331.6,0.9577807072177706,1.0225940172536132,0.04533940904644478,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDR07,0.9999999999999998,0.22718300885500647,0.27894671610673083,OUT027,1808.9786,0.8704928811879857,1.0059104473897598,0.05821484564031972,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDV25,0.08038106579339088,0.13011514356193693,0.811786497701173,OUT018,3315.684,1.032019303296592,1.004010205170117,0.7333845473093501,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
DRF49,0.16165525454004165,0.2078197781053134,0.3521322725451447,OUT046,2618.5914,0.9222899205805942,1.0085330408167708,0.28579306330012216,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
FDW51,0.09526644834772252,0.28042061627150733,0.7778745526285408,OUT046,2769.728,0.9296326010221122,1.0058339288802398,0.6757586165861365,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
DRL01,0.8898481690979458,0.22792621982428526,0.8582647420355997,OUT017,5375.0034,0.9640005180117761,1.0013294119967853,0.20957807257719624,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
FDP25,0.6338195891634415,0.054654836388265675,0.7877489830151648,OUT017,2838.9712,0.8796766086282274,0.9973787366798432,0.2563177068094835,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDL50,0.45221792200059546,0.11979310148430075,0.39777265040849175,OUT018,1743.0644,1.0029791841441567,0.9997714892116628,0.1752389218945975,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
NCB30,0.5980946710330455,0.0677423866570715,0.7110336912305008,OUT027,5555.4352,0.8588781859041476,1.0048860604402308,0.2430447587164842,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
FDW11,0.4790116105983923,0.13979011825916962,0.13000682517368542,OUT018,619.194,0.9334195363385649,1.0068657170536823,0.06576168680231431,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
NCM43,0.5921405180113128,0.04894148614793749,0.5667737981242658,OUT035,2120.573,0.8745633861423519,1.0070262905462788,0.197209329684393,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
FDK44,0.7171777314676988,0.36742051544527093,0.6018028984916706,OUT017,3823.0236,1.0334068463863535,0.99508101692884,0.17804374737867817,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDM15,0.43137838642453114,0.16562933350779094,0.5099635651175899,OUT013,1360.2294,1.0269215074287217,1.0012488710572958,0.2270861507362942,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDS31,0.5087823757070555,0.1249349409088985,0.6262427928203247,OUT013,3969.4996,1.2835635625069757,0.9951155759830274,0.2437428426962094,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDI32,0.782673414706758,0.8875501271872943,0.3560864589912326,OUT010,345.5502,1.7757189021520592,1.0028732279584236,0.09821855896677792,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDR47,0.791604644239357,0.25177316282667506,0.7015726762151187,OUT010,585.2382,1.0,1.00722449318387,0.18999572146963248,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDB35,0.4611491515331944,0.18833825893870765,0.2605722279947572,OUT045,1010.6844,0.8765027642551428,1.003682028667842,0.11914870964189467,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
NCU05,0.43137838642453114,0.29166558939092485,0.2129547569083661,OUT010,161.1236,1.556014400369685,1.0108927024684518,0.10628553682266151,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
DRY23,0.28818100625186055,0.5770615386391537,0.0459307024156361,OUT019,42.6112,1.614810591823397,0.983904498640709,0.05696271549881484,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
FDO24,0.3896993152724025,0.5326037013234405,0.5355316504696127,OUT045,3010.7476,1.154451505620405,0.9943795531934243,0.2546277942785382,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDQ28,0.5623697529026497,0.1741284279958284,0.5168778735339459,OUT027,6024.1584,0.9543090874934353,0.9917069226463212,0.18837431469265065,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDV39,0.40160762131586786,0.01145248736785798,0.7082076958077813,OUT045,988.7130000000001,1.1262327974121638,1.003601812026608,0.3228523030507584,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
NCO17,0.3242036320333432,0.38453668497188787,0.36780385605335186,OUT019,239.688,2.030821695588021,0.9856996404481028,0.20591654007322083,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
FDU50,0.07115212860970527,0.22022592157873871,0.3460447948712725,OUT013,1374.2112,1.1413557259797926,0.9870945275547148,0.3653399968622366,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDT12,0.09883894016076211,0.1410234494117828,0.8298706612608575,OUT027,4739.8302,1.0279231323482272,1.0048290729686218,0.7090556277876634,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDK58,0.40458469782673406,0.12804500390605456,0.2916471419160741,OUT018,1012.0160000000001,1.1647421241026197,0.9798587806571133,0.14513626666047388,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDO08,0.38969931527240237,0.27886243991795356,0.5707279845703537,OUT019,657.8104,1.6790026719759485,1.0039977564106446,0.2698457484668808,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
NCW29,0.5623697529026497,0.0779922002055008,0.4208050648900842,OUT049,778.9860000000001,0.8760887780212523,1.0029990541444622,0.15543957227401647,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
FDE04,0.9047335516522774,0.044594206724571206,0.6302080149950084,OUT045,2336.958,1.0388202836684413,0.9987653513131107,0.15107156876331285,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
NCB19,0.1172968145281334,0.26741702731929207,0.22834705159288013,OUT049,2233.0932,0.9237238358273694,0.9895334476125793,0.2312973585666895,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
FDV15,0.3420660910985413,0.43971018691337016,0.30846898790484145,OUT049,1661.8368,0.9237238319507569,1.0041855229843166,0.17127119589233483,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDL58,0.07293837451622509,0.2176296844754534,0.9909524003558599,OUT049,4745.8224,0.9605895800086919,1.0028788227736094,0.89875564572128,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDA08,0.43435546293539734,0.1435027588675135,0.5639367669729506,OUT045,3124.5994,1.0296561079411697,0.9992559893197944,0.24784263505926316,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDT43,0.7022923489133672,0.052512631372352826,0.07997677403581688,OUT018,467.3916,0.8782920556602148,0.980826570460397,0.028115588571252986,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
NCX06,0.7767192616850251,0.037055972415173194,0.6422267723380125,OUT027,5070.7328,0.8704929095813484,1.0050639154194023,0.17699935563596655,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
FDT20,0.35397439714200657,0.11643736112340439,0.026852474380131608,OUT046,540.6296,0.9296325980403759,0.9771971288010078,0.03863332010036218,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDB41,0.8600774039892825,0.28858910537881033,0.07123053467256146,OUT046,992.7078,0.8747287957135111,1.0169234088822512,0.01719462294564479,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
NCN55,0.5980946710330455,0.17243071428846307,0.8810068319649031,OUT049,6008.845,1.038306987239153,0.9942647932027808,0.29891869434321244,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
FDE40,0.657636201250372,0.2927469115230534,0.13425133617206234,OUT027,2105.2596,1.0230940301501106,1.0099879680656123,0.047816110821576226,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDX49,0.0035724918130396466,0.30098233385798895,0.8545898444132048,OUT027,5359.69,0.9946778264859069,0.9996316781358002,0.9924961058567138,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
NCM53,0.8451920214349509,0.14953610849210897,0.31128394759896494,OUT045,745.696,0.9315179299020399,0.984011737265819,0.07932709240522462,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
FDE36,0.04197677880321521,0.11757351733480081,0.5543195539528282,OUT035,3275.736,0.9579524690556221,0.9898500001222892,0.592607680854205,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDN57,0.8154212563262877,0.1563021800787368,0.462335058302603,OUT045,1701.7848,0.9241603485727962,0.9894929864116085,0.12216448890092296,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDI24,0.3420660910985412,0.23024644241167122,0.6224448043789772,OUT027,6704.606,0.9178236833668947,1.0053991849741937,0.3175700058161902,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDI19,0.6278654361417089,0.1501290991445163,0.8975493891299773,OUT046,4119.9704,1.0423259499096666,0.9985089281270452,0.2931412947336398,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDF24,0.6516820482286394,0.11973004429427406,0.21351333455575253,OUT010,327.5736,1.5560144068778499,0.9894898621635844,0.07288847949534058,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDG52,0.5415302173265852,0.19136414819147746,0.06133403282874589,OUT049,780.9834,1.0006230405301115,0.9814924886326329,0.033915755955684516,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
DRF36,0.6874069663590354,0.06172848802977068,0.6710342684839965,OUT045,3630.6074,0.9315179356850788,0.9931824594120344,0.20527727447562705,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
FDS45,0.03691574873474246,0.14798800860486505,0.32288928957072716,OUT019,317.5866,1.531537193669292,1.0097815884170944,0.3882748753801473,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDX40,0.493896993152724,0.4991114853397882,0.0357659474767231,OUT010,231.6984,1.6044346451457265,1.0308879106275177,0.02861607207965316,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
DRK12,0.2944328669246799,0.1179242079175534,0.007215668697240746,OUT035,133.16,1.1237409420261228,1.0206249355470767,0.036394914252199186,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
DRC27,0.5504614468591842,0.16783884426964474,0.9078593063450346,OUT035,5650.6446,0.8745633898078159,0.9964641361803407,0.3275770767259724,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
FDL58,0.07293837451622509,0.2270099657883496,0.986707889357483,OUT017,2636.5679999999998,1.0,0.9990908980714918,0.895231274515167,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
NCD30,0.9017564751414111,0.0718221948563226,0.27497045820345134,OUT045,1272.3438,1.0382411437939263,0.9847389691788676,0.06499866813749994,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
NCZ54,0.6010717475439118,0.23942786637060182,0.5529120741057665,OUT010,324.9104,1.0,0.996422738553997,0.19029735618550486,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
FDE10,0.12593033640964574,0.452502031533213,0.41924138703828207,OUT010,131.1626,1.7355638562226758,0.9896851728756574,0.36287895197299697,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDR44,0.09258707948794287,0.2709092219233353,0.4244799625124789,OUT010,260.9936,1.0,1.0054455516309768,0.403400632760713,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDP28,0.5415302173265852,0.40453927412806473,0.9711593966682286,OUT010,260.9936,1.5560143938388802,0.9972309110081253,0.3538105761870418,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDX15,0.7529026495980946,0.4697858927932331,0.549103049935823,OUT013,3690.5294,0.9982383500644568,1.0002334698665112,0.15592989427090784,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDA39,0.10509080083358141,0.022986231446240755,0.03816749179960477,OUT035,1139.1838,1.0,1.0220743830590528,0.09549352993780058,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDY24,0.019350997320631114,0.4006143596571908,0.09185036910267644,OUT049,1995.4026,1.0620630277163012,0.9851106834568527,0.18660232131753202,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDC60,0.0518011312890741,0.34341018037120985,0.24219773988278362,OUT017,1416.8224,0.8796766119655859,0.9960541772734138,0.2974137566236779,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDH28,0.6725215838047036,0.32774314400834315,0.025299832256925336,OUT046,265.6542,0.9581336434912332,0.9820725219216148,0.013529921478476224,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
